countrybyYear,name,code,Year,pop
VGB2014,VIRGIN ISLANDS (UK),VGB,2014,7.0
VGB2015,VIRGIN ISLANDS (UK),VGB,2015,0.0
VGB2016,VIRGIN ISLANDS (UK),VGB,2016,0.0
VGB2017,VIRGIN ISLANDS (UK),VGB,2017,7.0
VGB2018,VIRGIN ISLANDS (UK),VGB,2018,57.0
VGB2019,VIRGIN ISLANDS (UK),VGB,2019,45.0
VGB2020,VIRGIN ISLANDS (UK),VGB,2020,0.0
VGB2021,VIRGIN ISLANDS (UK),VGB,2021,0.0
VGB2022,VIRGIN ISLANDS (UK),VGB,2022,0.0
VIR1980,VIRGIN ISLANDS (US),VIR,1980,0.0
VIR1981,VIRGIN ISLANDS (US),VIR,1981,127.0
VIR1982,VIRGIN ISLANDS (US),VIR,1982,2.0
VIR1983,VIRGIN ISLANDS (US),VIR,1983,1.0
VIR1984,VIRGIN ISLANDS (US),VIR,1984,73.0
VIR1985,VIRGIN ISLANDS (US),VIR,1985,43.0
VIR1986,VIRGIN ISLANDS (US),VIR,1986,74.0
VIR1987,VIRGIN ISLANDS (US),VIR,1987,77.0
VIR1988,VIRGIN ISLANDS (US),VIR,1988,380.0
VIR1989,VIRGIN ISLANDS (US),VIR,1989,275.0
VIR1990,VIRGIN ISLANDS (US),VIR,1990,339.0
VIR1991,VIRGIN ISLANDS (US),VIR,1991,62.0
VIR1992,VIRGIN ISLANDS (US),VIR,1992,48.0
VIR1993,VIRGIN ISLANDS (US),VIR,1993,0.0
VIR1994,VIRGIN ISLANDS (US),VIR,1994,0.0
VIR1995,VIRGIN ISLANDS (US),VIR,1995,0.0
VIR1996,VIRGIN ISLANDS (US),VIR,1996,0.0
VIR2007,VIRGIN ISLANDS (US),VIR,2007,73.0
VIR2008,VIRGIN ISLANDS (US),VIR,2008,0.0
VIR2009,VIRGIN ISLANDS (US),VIR,2009,0.0
VIR2010,VIRGIN ISLANDS (US),VIR,2010,0.0
VIR2011,VIRGIN ISLANDS (US),VIR,2011,0.0
VIR2012,VIRGIN ISLANDS (US),VIR,2012,0.0
VIR2013,VIRGIN ISLANDS (US),VIR,2013,0.0
VIR2014,VIRGIN ISLANDS (US),VIR,2014,19.0
VIR2015,VIRGIN ISLANDS (US),VIR,2015,3.0
VIR2016,VIRGIN ISLANDS (US),VIR,2016,11.0
VIR2017,VIRGIN ISLANDS (US),VIR,2017,1.0
VIR2018,VIRGIN ISLANDS (US),VIR,2018,0.0
VIR2019,VIRGIN ISLANDS (US),VIR,2019,0.0
VIR2020,VIRGIN ISLANDS (US),VIR,2020,0.0
VIR2021,VIRGIN ISLANDS (US),VIR,2021,0.0
VIR2022,VIRGIN ISLANDS (US),VIR,2022,0.0
VN-022006,VIET NAM,VN-02,2006,8362.0
VN-331998,VIET NAM,VN-33,1998,180299.0
VN-331999,VIET NAM,VN-33,1999,19521.0
VN-332005,VIET NAM,VN-33,2005,23118.0
VN-332006,VIET NAM,VN-33,2006,46027.0
VN-332007,VIET NAM,VN-33,2007,34523.0
VN-391998,VIET NAM,VN-39,1998,49476.0
VN-391999,VIET NAM,VN-39,1999,13683.0
VN-392005,VIET NAM,VN-39,2005,17490.0
VN-392006,VIET NAM,VN-39,2006,11513.0
VN-392007,VIET NAM,VN-39,2007,56232.0
VN-411998,VIET NAM,VN-41,1998,5145.0
VN-411999,VIET NAM,VN-41,1999,2664.0
VN-412005,VIET NAM,VN-41,2005,5756.0
VN-412007,VIET NAM,VN-41,2007,13798.0
VN-432005,VIET NAM,VN-43,2005,3622.0
VN-442005,VIET NAM,VN-44,2005,7094.0
VN-CT2006,VIET NAM,VN-CT,2006,2890.0
VNM1960,VIET NAM,VNM,1960,100.0
VNM1962,VIET NAM,VNM,1962,283.0
VNM1963,VIET NAM,VNM,1963,374.0
VNM1964,VIET NAM,VNM,1964,559.0
VNM1965,VIET NAM,VNM,1965,171.0
VNM1966,VIET NAM,VNM,1966,53.0
VNM1972,VIET NAM,VNM,1972,763.0
VNM1973,VIET NAM,VNM,1973,14320.0
VNM1974,VIET NAM,VNM,1974,4261.0
VNM1976,VIET NAM,VNM,1976,21361.0
VNM1977,VIET NAM,VNM,1977,45011.0
VNM1978,VIET NAM,VNM,1978,20027.0
VNM1979,VIET NAM,VNM,1979,59989.0
VNM1980,VIET NAM,VNM,1980,68990.0
VNM1981,VIET NAM,VNM,1981,35323.0
VNM1982,VIET NAM,VNM,1982,39806.0
VNM1983,VIET NAM,VNM,1983,143380.0
VNM1984,VIET NAM,VNM,1984,30496.0
VNM1985,VIET NAM,VNM,1985,45107.0
VNM1986,VIET NAM,VNM,1986,46266.0
VNM1987,VIET NAM,VNM,1987,354517.0
VNM1988,VIET NAM,VNM,1988,85160.0
VNM1989,VIET NAM,VNM,1989,40205.0
VNM1990,VIET NAM,VNM,1990,37569.0
VNM1991,VIET NAM,VNM,1991,94630.0
VNM1992,VIET NAM,VNM,1992,48333.0
VNM1993,VIET NAM,VNM,1993,53674.0
VNM1994,VIET NAM,VNM,1994,44944.0
VNM1995,VIET NAM,VNM,1995,80447.0
VNM1996,VIET NAM,VNM,1996,89963.0
VNM1997,VIET NAM,VNM,1997,108000.0
VNM2000,VIET NAM,VNM,2000,25269.0
VNM2001,VIET NAM,VNM,2001,42878.0
VNM2002,VIET NAM,VNM,2002,31760.0
VNM2003,VIET NAM,VNM,2003,49751.0
VNM2004,VIET NAM,VNM,2004,78692.0
VNM2008,VIET NAM,VNM,2008,96451.0
VNM2009,VIET NAM,VNM,2009,105370.0
VNM2010,VIET NAM,VNM,2010,128831.0
VNM2012,VIET NAM,VNM,2012,82838.0
VNM2013,VIET NAM,VNM,2013,132642.0
VNM2014,VIET NAM,VNM,2014,61029.0
VNM2015,VIET NAM,VNM,2015,194235.0
VNM2016,VIET NAM,VNM,2016,201258.0
VNM2017,VIET NAM,VNM,2017,324219.0
VNM2018,VIET NAM,VNM,2018,251610.0
VNM2019,VIET NAM,VNM,2019,579772.0
VUT1979,VANUATU,VUT,1979,31.0
VUT1980,VANUATU,VUT,1980,16.0
VUT1981,VANUATU,VUT,1981,7.0
VUT1982,VANUATU,VUT,1982,0.0
VUT1983,VANUATU,VUT,1983,3.0
VUT1984,VANUATU,VUT,1984,0.0
VUT1988,VANUATU,VUT,1988,2.0
VUT1989,VANUATU,VUT,1989,58.0
VUT1990,VANUATU,VUT,1990,52.0
VUT1991,VANUATU,VUT,1991,74.0
VUT1992,VANUATU,VUT,1992,113.0
VUT1993,VANUATU,VUT,1993,52.0
VUT1994,VANUATU,VUT,1994,138.0
VUT1995,VANUATU,VUT,1995,100.0
VUT1996,VANUATU,VUT,1996,19.0
VUT1998,VANUATU,VUT,1998,131.0
VUT1999,VANUATU,VUT,1999,110.0
VUT2000,VANUATU,VUT,2000,0.0
VUT2001,VANUATU,VUT,2001,20.0
VUT2002,VANUATU,VUT,2002,15.0
VUT2003,VANUATU,VUT,2003,122.0
VUT2004,VANUATU,VUT,2004,26.0
VUT2005,VANUATU,VUT,2005,2.0
VUT2006,VANUATU,VUT,2006,168.0
VUT2007,VANUATU,VUT,2007,82.0
VUT2008,VANUATU,VUT,2008,96.0
VUT2009,VANUATU,VUT,2009,45.0
VUT2010,VANUATU,VUT,2010,105.0
VUT2017,VANUATU,VUT,2017,275.0
VUT2018,VANUATU,VUT,2018,247.0
VUT2019,VANUATU,VUT,2019,69.0
VUT2020,VANUATU,VUT,2020,16.0
VUT2021,VANUATU,VUT,2021,44.0
VUT2022,VANUATU,VUT,2022,2382.0
VUT2023,VANUATU,VUT,2023,4512.0
WLF1992,WALLIS AND FUTUNA,WLF,1992,0.0
WLF1993,WALLIS AND FUTUNA,WLF,1993,0.0
WLF1995,WALLIS AND FUTUNA,WLF,1995,5.0
WLF1998,WALLIS AND FUTUNA,WLF,1998,395.0
WLF2000,WALLIS AND FUTUNA,WLF,2000,0.0
WLF2001,WALLIS AND FUTUNA,WLF,2001,0.0
WLF2002,WALLIS AND FUTUNA,WLF,2002,0.0
WLF2003,WALLIS AND FUTUNA,WLF,2003,2447.0
WLF2004,WALLIS AND FUTUNA,WLF,2004,41.0
WLF2008,WALLIS AND FUTUNA,WLF,2008,0.0
WLF2009,WALLIS AND FUTUNA,WLF,2009,13.0
WLF2013,WALLIS AND FUTUNA,WLF,2013,94.0
WLF2017,WALLIS AND FUTUNA,WLF,2017,222.0
WLF2018,WALLIS AND FUTUNA,WLF,2018,202.0
WLF2019,WALLIS AND FUTUNA,WLF,2019,45.0
WLF2020,WALLIS AND FUTUNA,WLF,2020,167.0
WLF2021,WALLIS AND FUTUNA,WLF,2021,90.0
WLF2022,WALLIS AND FUTUNA,WLF,2022,1297.0
WLF2023,WALLIS AND FUTUNA,WLF,2023,3605.0
WSM1979,SAMOA,WSM,1979,248.0
WSM1980,SAMOA,WSM,1980,112.0
WSM1981,SAMOA,WSM,1981,11.0
WSM1982,SAMOA,WSM,1982,25.0
WSM1983,SAMOA,WSM,1983,0.0
WSM1984,SAMOA,WSM,1984,0.0
WSM1989,SAMOA,WSM,1989,450.0
WSM1991,SAMOA,WSM,1991,22.0
WSM1992,SAMOA,WSM,1992,3.0
WSM1993,SAMOA,WSM,1993,2.0
WSM1995,SAMOA,WSM,1995,278.0
WSM1996,SAMOA,WSM,1996,1013.0
WSM1997,SAMOA,WSM,1997,163.0
WSM1998,SAMOA,WSM,1998,49.0
WSM2000,SAMOA,WSM,2000,200.0
WSM2001,SAMOA,WSM,2001,163.0
WSM2002,SAMOA,WSM,2002,2.0
WSM2003,SAMOA,WSM,2003,0.0
WSM2004,SAMOA,WSM,2004,1.0
WSM2005,SAMOA,WSM,2005,2.0
WSM2006,SAMOA,WSM,2006,29.0
WSM2007,SAMOA,WSM,2007,23.0
WSM2008,SAMOA,WSM,2008,677.0
WSM2017,SAMOA,WSM,2017,2724.0
WSM2018,SAMOA,WSM,2018,197.0
WSM2019,SAMOA,WSM,2019,202.0
WSM2020,SAMOA,WSM,2020,3.0
WSM2021,SAMOA,WSM,2021,15.0
WSM2022,SAMOA,WSM,2022,14287.0
WSM2023,SAMOA,WSM,2023,24858.0
YEM2016,YEMEN,YEM,2016,27724.0
YEM2017,YEMEN,YEM,2017,212.0
YEM2018,YEMEN,YEM,2018,28255.0
YEM2019,YEMEN,YEM,2019,81600.0
YEM2020,YEMEN,YEM,2020,61682.0
YEM2021,YEMEN,YEM,2021,4172.0
